name	zipCode
Bolinne 	5310
Boneffe 	5310
Branchon 	5310
Dhuy 	5310
Eghezee 	5310
Hanret 	5310
Leuze 	5310
Liernu 	5310
Longchamps 	5310
Mehaigne 	5310
Noville-sur-Mehaigne 	5310
Saint-Germain 	5310
Taviers 	5310
Upigny 	5310
Waret-la-Chaussee 	5310
Assesse 	5330
Maillen 	5330
Sart-Bernard 	5330
Crupet 	5332
Sorinne-la-Longue 	5333
Floree 	5334
Courriere 	5336
Faulx-les-Tombes 	5340
Gesves 	5340
Haltinne 	5340
Mozet 	5340
Soree 	5340
Evelette 	5350
Ohey 	5350
Haillot 	5351
Perwez-Haillot 	5352
Goesnes 	5353
Jallet 	5354
Hamois 	5360
Natoye 	5360
Mohiville 	5361
Scy 	5361
Achet 	5362
Emptinne 	5363
Schaltin 	5364
Barvaux-Condroz 	5370
Flostoy 	5370
Havelange 	5370
Jeneffe 	5370
Porcheresse 	5370
Verlee 	5370
Mean 	5372
Maffe 	5374
Miecret 	5376
Baillonville 	5377
Bonsin 	5377
Heure 	5377
Hogne 	5377
Nettinne 	5377
Noiseux 	5377
Sinsin 	5377
Somme-Leuze 	5377
Waillet 	5377
Bierwart 	5380
Cortil-Wodon 	5380
Fernelmont 	5380
Forville 	5380
Franc-Waret 	5380
Hemptinne 	5380
Hingeon 	5380
Marchovelette 	5380
Noville-les-Bois 	5380
Pontillas 	5380
Tillier 	5380
Anseremme 	5500
Bouvignes-sur-Meuse 	5500
Dinant 	5500
Drehance 	5500
Falmagne 	5500
Falmignoul 	5500
Furfooz 	5500
Lisogne 	5501
Thynes 	5502
Sorinnes 	5503
Foy-Notre-Dame 	5504
Anthee 	5520
Onhaye 	5520
Serville 	5521
Falaen 	5522
Sommiere 	5523
Weillen 	5523
Gerin 	5524
Dorinne 	5530
Durnal 	5530
Evrehailles 	5530
Godinne 	5530
Houx 	5530
Mont 	5530
Purnode 	5530
Spontin 	5530
Yvoir 	5530
Anhee 	5537
Annevoie-Rouillon 	5537
Bioul 	5537
Denee 	5537
Haut-le-Wastia 	5537
Sosoye 	5537
Warnant 	5537
Hastiere 	5540
Hastiere-Lavaux 	5540
Hermeton-sur-Meuse 	5540
Waulsort 	5540
Hastiere-par-Dela 	5541
Blaimont 	5542
Heer 	5543
Agimont 	5544
Alle 	5550
Bagimont 	5550
Bohan 	5550
Chairiere 	5550
Laforet 	5550
Membre 	5550
Mouzaive 	5550
Nafraiture 	5550
Orchimont 	5550
Pussemange 	5550
Sugny 	5550
Vresse-sur-Semois 	5550
Baillamont 	5555
Bellefontaine 	5555
Bievre 	5555
Cornimont 	5555
Graide 	5555
Gros-Fays 	5555
Monceau-en-Ardenne 	5555
Naome 	5555
Oizy 	5555
Petit-Fays 	5555
Ciergnon 	5560
Finnevaux 	5560
Houyet 	5560
Hulsonniaux 	5560
Mesnil-Eglise 	5560
Mesnil-Saint-Blaise 	5560
Celles 	5561
Custinne 	5562
Hour 	5563
Wanlin 	5564
Baronville 	5570
Beauraing 	5570
Dion 	5570
Felenne 	5570
Feschaux 	5570
Honnay 	5570
Javingue 	5570
Voneche 	5570
Wancennes 	5570
Winenne 	5570
Wiesme 	5571
Focant 	5572
Martouzin-Neuville 	5573
Pondrôme 	5574
Bourseigne-Neuve 	5575
Bourseigne-Vieille 	5575
Gedinne 	5575
Houdremont 	5575
Louette-Saint-Denis 	5575
Louette-Saint-Pierre 	5575
Malvoisin 	5575
Patignies 	5575
Rienne 	5575
Sart-Custinne 	5575
Vencimont 	5575
Willerzie 	5575
Froidfontaine 	5576
Ave-et-Auffe 	5580
Buissonville 	5580
Eprave 	5580
Han-sur-Lesse 	5580
Jemelle 	5580
Lavaux-Sainte-Anne 	5580
Lessive 	5580
Mont-Gauthier 	5580
Rochefort 	5580
Villers-sur-Lesse 	5580
Wavreille 	5580
Achene 	5590
Braibant 	5590
Chevetogne 	5590
Ciney 	5590
Conneux 	5590
Haversin 	5590
Leignon 	5590
Pessoux 	5590
Serinchamps 	5590
Sovet 	5590
Fagnolle 	5600
Franchimont 	5600
Jamagne 	5600
Jamiolle 	5600
Merlemont 	5600
Neuville 	5600
Omezee 	5600
Philippeville 	5600
Roly 	5600
Romedenne 	5600
Samart 	5600
Sart-en-Fagne 	5600
Sautour 	5600
Surice 	5600
Villers-en-Fagne 	5600
Villers-le-Gambon 	5600
Vodecee 	5600
Corenne 	5620
Flavion 	5620
Florennes 	5620
Hemptinne-lez-Florennes 	5620
Morville 	5620
Rosee 	5620
Saint-Aubin 	5620
Hanzinelle 	5621
Hanzinne 	5621
Morialme 	5621
Thy-le-Bauduin 	5621
Cerfontaine 	5630
Daussois 	5630
Senzeille 	5630
Silenrieux 	5630
Soumoy 	5630
Villers-Deux-Eglises 	5630
Biesme 	5640
Biesmeree 	5640
Graux 	5640
Mettet 	5640
Oret 	5640
Saint-Gerard 	5640
Furnaux 	5641
Ermeton-sur-Biert 	5644
Stave 	5646
Castillon 	5650
Chastres 	5650
Clermont 	5650
Fontenelle 	5650
Fraire 	5650
Pry 	5650
Vogenee 	5650
Walcourt 	5650
Yves-Gomezee 	5650
Berzee 	5651
Gourdinne 	5651
Laneffe 	5651
Rognee 	5651
Somzee 	5651
Tarcienne 	5651
Thy-le-Chateau 	5651
Aublain 	5660
Boussu-en-Fagne 	5660
Bruly 	5660
Bruly-de-Pesche 	5660
Couvin 	5660
Cul-des-Sarts 	5660
Dailly 	5660
Frasnes 	5660
Gonrieux 	5660
Mariembourg 	5660
Pesche 	5660
Petigny 	5660
Petite-Chapelle 	5660
Presgaux 	5660
Dourbes 	5670
Le Mesnil 	5670
Mazee 	5670
Nismes 	5670
Oignies-en-Thierache 	5670
Olloy-sur-Viroin 	5670
Treignes 	5670
Vierves-sur-Viroin 	5670
Viroinval 	5670
Doische 	5680
Gimnee 	5680
Gochenee 	5680
Matagne-la-Grande 	5680
Matagne-la-Petite 	5680
Niverlee 	5680
Romeree 	5680
Soulme 	5680
Vaucelles 	5680
Vodelee 	5680
Charleroi 	6000
Marcinelle 	6001
Couillet 	6010
Dampremy 	6020
Goutroux 	6030
Marchienne-au-Pont 	6030
Monceau-sur-Sambre 	6031
Mont-sur-Marchienne 	6032
Jumet 	6040
Gosselies 	6041
Lodelinsart 	6042
Ransart 	6043
Roux 	6044
Gilly 	6060
Montignies-sur-Sambre 	6061
Montigny-le-Tilleul 	6110
Landelies 	6111
Cour-sur-Heure 	6120
Ham-sur-Heure 	6120
Ham-sur-Heure/Nalinnes 	6120
Jamioulx 	6120
Marbaix 	6120
Nalinnes 	6120
Fontaine-l'Eveque 	6140
Forchies-la-Marche 	6141
Leernes 	6142
Anderlues 	6150
Courcelles 	6180
Gouy-lez-Pieton 	6181
Souvret 	6182
Trazegnies 	6183
Bouffioulx 	6200
Chatelet 	6200
Chatelineau 	6200
Frasnes-lez-Gosselies 	6210
Reves 	6210
Villers-Perwin 	6210
Wayaux 	6210
Mellet 	6211
Fleurus 	6220
Heppignies 	6220
Lambusart 	6220
Wangenies 	6220
Saint-Amand 	6221
Brye 	6222
Wagnelee 	6223
Wanfercee-Baulet 	6224
Buzet 	6230
Obaix 	6230
Pont-a-Celles 	6230
Thimeon 	6230
Viesville 	6230
Liberchies 	6238
Luttre 	6238
Farciennes 	6240
Pironchamps 	6240
Aiseau 	6250
Aiseau-Presles 	6250
Pont-de-Loup 	6250
Presles 	6250
Roselies 	6250
Acoz 	6280
Gerpinnes 	6280
Gougnies 	6280
Joncret 	6280
Loverval 	6280
Villers-Poterie 	6280
Boussu-lez-Walcourt 	6440
Fourbechies 	6440
Froidchapelle 	6440
Vergnies 	6440
Erpion 	6441
Bailievre 	6460
Chimay 	6460
Robechies 	6460
Saint-Remy 	6460
Salles 	6460
Villers-la-Tour 	6460
Virelles 	6461
Vaulx-lez-Chimay 	6462
Lompret 	6463
Baileux 	6464
Bourlers 	6464
Forges 	6464
L'Escaillere 	6464
Riezes 	6464
Grandrieu 	6470
Montbliart 	6470
Rance 	6470
Sautin 	6470
Sivry 	6470
Sivry-Rance 	6470
Barbencon 	6500
Beaumont 	6500
Leugnies 	6500
Leval-Chaudeville 	6500
Renlies 	6500
Solre-Saint-Gery 	6500
Thirimont 	6500
Stree 	6511
Leers-et-Fosteau 	6530
Thuin 	6530
Biesme-sous-Thuin 	6531
Ragnies 	6532
Biercee 	6533
Gozee 	6534
Donstiennes 	6536
Thuillies 	6536
Lobbes 	6540
Mont-Sainte-Genevieve 	6540
Sars-la-Buissiere 	6542
Bienne-lez-Happart 	6543
Bersillies-l'Abbaye 	6560
Erquelinnes 	6560
Grand-Reng 	6560
Hantes-Wiheries 	6560
Montignies-Saint-Christophe 	6560
Solre-sur-Sambre 	6560
Fontaine-Valmont 	6567
Labuissiere 	6567
Merbes-le-Chateau 	6567
Merbes-Sainte-Marie 	6567
Momignies 	6590
Macon 	6591
Monceau-Imbrechies 	6592
Macquenoise 	6593
Beauwelz 	6594
Forge-Philippe 	6596
Seloignes 	6596
Bastogne 	6600
Longvilly 	6600
Noville 	6600
Villers-la-Bonne-Eau 	6600
Wardin 	6600
Martelange 	6630
Fauvillers 	6637
Hollange 	6637
Tintange 	6637
Hompre 	6640
Morhet 	6640
Nives 	6640
Sibret 	6640
Vaux-lez-Rosieres 	6640
Vaux-sur-Sure 	6640
Juseret 	6642
Houffalize 	6660
Nadrin 	6660
Mont 	6661
Tailles 	6661
Tavigny 	6662
Mabompre 	6663
Wibrin 	6666
Gouvy 	6670
Limerle 	6670
Bovigny 	6671
Beho 	6672
Cherain 	6673
Montleban 	6674
Amberloup 	6680
Sainte-Ode 	6680
Tillet 	6680
Lavacherie 	6681
Flamierge 	6686
Bertogne 	6687
Longchamps 	6688
Bihain 	6690
Vielsalm 	6690
Petit-Thier 	6692
Grand-Halleux 	6698
Arlon 	6700
Bonnert 	6700
Heinsch 	6700
Toernich 	6700
Guirsch 	6704
Autelbas 	6706
Attert 	6717
Nobressart 	6717
Nothomb 	6717
Thiaumont 	6717
Tontelange 	6717
Habay 	6720
Habay-la-Neuve 	6720
Hachy 	6720
Anlier 	6721
Habay-la-Vieille 	6723
Houdemont 	6724
Rulles 	6724
Bellefontaine 	6730
Rossignol 	6730
Saint-Vincent 	6730
Tintigny 	6730
Etalle 	6740
Sainte-Marie-sur-Semois 	6740
Villers-sur-Semois 	6740
Vance 	6741
Chantemelle 	6742
Buzenol 	6743
Chatillon 	6747
Meix-le-Tige 	6747
Saint-Leger 	6747
Musson 	6750
Mussy-la-Ville 	6750
Signeulx 	6750
Bleid 	6760
Ethe 	6760
Ruette 	6760
Virton 	6760
Latour 	6761
Saint-Mard 	6762
Dampicourt 	6767
Harnoncourt 	6767
Lamorteau 	6767
Rouvroy 	6767
Torgny 	6767
Gerouville 	6769
Meix-devant-Virton 	6769
Robelmont 	6769
Sommethonne 	6769
Villers-la-Loue 	6769
Hondelange 	6780
Messancy 	6780
Wolkrange 	6780
Selange 	6781
Habergy 	6782
Aubange 	6790
Athus 	6791
Halanzy 	6792
Rachecourt 	6792
Bras 	6800
Freux 	6800
Libramont-Chevigny 	6800
Moircy 	6800
Recogne 	6800
Remagne 	6800
Saint-Pierre 	6800
Sainte-Marie-Chevigny 	6800
Chiny 	6810
Izel 	6810
Jamoigne 	6810
Les Bulles 	6811
Suxy 	6812
Termes 	6813
Florenville 	6820
Fontenoille 	6820
Muno 	6820
Sainte-Cecile 	6820
Lacuisine 	6821
Villers-devant-Orval 	6823
Chassepierre 	6824
Bouillon 	6830
Les Hayons 	6830
Poupehan 	6830
Rochehaut 	6830
Noirefontaine 	6831
Sensenruth 	6832
Ucimont 	6833
Vivy 	6833
Bellevaux 	6834
Dohan 	6836
Corbion 	6838
Grandvoir 	6840
Grapfontaine 	6840
Hamipre 	6840
Longlier 	6840
Neufchateau 	6840
Tournay 	6840
Carlsbourg 	6850
Offagne 	6850
Paliseul 	6850
Nollevaux 	6851
Maissin 	6852
Opont 	6852
Framont 	6853
Fays-les-Veneurs 	6856
Assenois 	6860
Ebly 	6860
Leglise 	6860
Mellier 	6860
Witry 	6860
Arville 	6870
Awenne 	6870
Hatrival 	6870
Mirwart 	6870
Saint-Hubert 	6870
Vesqueville 	6870
Auby-sur-Semois 	6880
Bertrix 	6880
Cugnon 	6880
Jehonville 	6880
Orgeo 	6880
Herbeumont 	6887
Saint-Medard 	6887
Straimont 	6887
Anloy 	6890
Libin 	6890
Ochamps 	6890
Redu 	6890
Smuid 	6890
Transinne 	6890
Villance 	6890
Aye 	6900
Hargimont 	6900
Humain 	6900
Marche-en-Famenne 	6900
On 	6900
Roy 	6900
Waha 	6900
Sohier 	6920
Wellin 	6920
Chanly 	6921
Halma 	6922
Lomprez 	6924
Bure 	6927
Grupont 	6927
Resteigne 	6927
Tellin 	6927
Daverdisse 	6929
Gembes 	6929
Haut-Fays 	6929
Porcheresse 	6929
Barvaux-sur-Ourthe 	6940
Durbuy 	6940
Grandhan 	6940
Septon 	6940
Weris 	6940
Bende 	6941
Bomal-sur-Ourthe 	6941
Borlon 	6941
Heyd 	6941
Izier 	6941
Tohogne 	6941
Villers-Sainte-Gertrude 	6941
Harsin 	6950
Nassogne 	6950
Bande 	6951
Grune 	6952
Ambly 	6953
Forrieres 	6953
Lesterny 	6953
Masbourg 	6953
Dochamps 	6960
Grandmenil 	6960
Harre 	6960
Malempre 	6960
Manhay 	6960
Odeigne 	6960
Vaux-Chavanne 	6960
Tenneville 	6970
Champlon 	6971
Erneuville 	6972
Beausaint 	6980
La Roche-en-Ardenne 	6980
Samree 	6982
Ortho 	6983
Hives 	6984
Halleux 	6986
Beffe 	6987
Hodister 	6987
Marcourt 	6987
Rendeux 	6987
Fronville 	6990
Hampteau 	6990
Hotton 	6990
Marenne 	6990
Amonines 	6997
Erezee 	6997
Mormont 	6997
Soy 	6997
Mons 	7000
Ghlin 	7011
Flenu 	7012
Jemappes 	7012
Casteau 	7020
Maisieres 	7020
Masnuy-Saint-Jean 	7020
Nimy 	7020
Havre 	7021
Ville-sur-Haine 	7021
Harmignies 	7022
Harveng 	7022
Hyon 	7022
Mesvin 	7022
Nouvelles 	7022
Ciply 	7024
Saint-Symphorien 	7030
Villers-Saint-Ghislain 	7031
Spiennes 	7032
Cuesmes 	7033
Obourg 	7034
Saint-Denis 	7034
Asquillies 	7040
Aulnois 	7040
Blaregnies 	7040
Bougnies 	7040
Genly 	7040
Goegnies-Chaussee 	7040
Quevy-le-Grand 	7040
Quevy-le-Petit 	7040
Givry 	7041
Havay 	7041
Erbaut 	7050
Erbisoeul 	7050
Herchies 	7050
Jurbise 	7050
Masnuy-Saint-Jean 	7050
Masnuy-Saint-Pierre 	7050
Horrues 	7060
Soignies 	7060
Casteau 	7061
Thieusies 	7061
Naast 	7062
Chaussee-Notre-Dame-Louvignies 	7063
Neufvilles 	7063
Gottignies 	7070
Le Roeulx 	7070
Mignault 	7070
Thieu 	7070
Ville-sur-Haine 	7070
Eugies 	7080
Frameries 	7080
La Bouverie 	7080
Noirchain 	7080
Sars-la-Bruyere 	7080
Braine-le-Comte 	7090
Hennuyeres 	7090
Henripont 	7090
Petit-Roeulx-lez-Braine 	7090
Ronquieres 	7090
Steenkerque 	7090
Haine-Saint-Paul 	7100
Haine-Saint-Pierre 	7100
La Louvière 	7100
Saint-Vaast 	7100
Trivieres 	7100
Boussoit 	7110
Houdeng-Aimeries 	7110
Houdeng-Goegnies 	7110
Maurage 	7110
Strepy-Bracquegnies 	7110
Croix-lez-Rouveroy 	7120
Estinnes 	7120
Estinnes-au-Mont 	7120
Estinnes-au-Val 	7120
Fauroeulx 	7120
Haulchin 	7120
Peissant 	7120
Rouveroy 	7120
Vellereille-le-Sec 	7120
Vellereille-les-Brayeux 	7120
Battignies 	7130
Binche 	7130
Bray 	7130
Waudrez 	7131
Buvrinnes 	7133
Epinois 	7134
Leval-Trahegnies 	7134
Peronnes-lez-Binche 	7134
Ressaix 	7134
Morlanwelz 	7140
Morlanwelz-Mariemont 	7140
Carnieres 	7141
Mont-Sainte-Aldegonde 	7141
Chapelle-lez-Herlaimont 	7160
Godarville 	7160
Pieton 	7160
Bellecourt 	7170
Bois-d'Haine 	7170
Fayt-lez-Manage 	7170
La Hestre 	7170
Manage 	7170
Seneffe 	7180
Arquennes 	7181
Familleureux 	7181
Feluy 	7181
Petit-Roeulx-lez-Nivelles 	7181
Ecaussinnes 	7190
Ecaussinnes-d'Enghien 	7190
Marche-lez-Ecaussinnes 	7190
Ecaussinnes-Lalaing 	7191
Boussu 	7300
Hornu 	7301
Bernissart 	7320
Blaton 	7321
Harchies 	7321
Pommeroeul 	7322
Ville-Pommeroeul 	7322
Saint-Ghislain 	7330
Baudour 	7331
Neufmaison 	7332
Sirault 	7332
Tertre 	7333
Hautrage 	7334
Villerot 	7334
Colfontaine 	7340
Eugies 	7340
Paturages 	7340
Warquignies 	7340
Wasmes 	7340
Hainin 	7350
Hensies 	7350
Montroeul-sur-Haine 	7350
Thulin 	7350
Blaugies 	7370
Dour 	7370
Elouges 	7370
Wiheries 	7370
Baisieux 	7380
Quievrain 	7380
Audregnies 	7382
Angre 	7387
Angreau 	7387
Athis 	7387
Autreppe 	7387
Erquennes 	7387
Fayt-le-Franc 	7387
Honnelles 	7387
Marchipont 	7387
Montignies-sur-Roc 	7387
Onnezies 	7387
Roisin 	7387
Quaregnon 	7390
Wasmuel 	7390
Ere 	7500
Saint-Maur 	7500
Tournai 	7500
Orcq 	7501
Esplechin 	7502
Froyennes 	7503
Froidmont 	7504
Willemeau 	7506
Ramegnies-Chin 	7520
Templeuve 	7520
Chercq 	7521
Blandain 	7522
Hertain 	7522
Lamain 	7522
Marquain 	7522
Gaurain-Ramecroix 	7530
Havinnes 	7531
Beclers 	7532
Thimougies 	7533
Barry 	7534
Maulde 	7534
Vaulx 	7536
Vezon 	7538
Kain 	7540
Melles 	7540
Quartes 	7540
Rumillies 	7540
Mont-Saint-Aubert 	7542
Mourcourt 	7543
Warchin 	7548
Peruwelz 	7600
Roucourt 	7601
Bury 	7602
Bon-Secours 	7603
Baugnies 	7604
Braffe 	7604
Brasmenil 	7604
Callenelle 	7604
Wasmes-Audemez-Briffoeil 	7604
Wiers 	7608
Rumes 	7610
La Glanerie 	7611
Taintignies 	7618
Bleharies 	7620
Brunehaut 	7620
Guignies 	7620
Hollain 	7620
Jollain-Merlin 	7620
Wez-Velvain 	7620
Lesdain 	7621
Laplaigne 	7622
Rongy 	7623
Howardries 	7624
Antoing 	7640
Maubray 	7640
Peronnes-lez-Antoing 	7640
Bruyelle 	7641
Calonne 	7642
Fontenoy 	7643
Luingne 	7700
Moeskroen 	7700
Mouscron 	7700
Dottenijs 	7711
Dottignies 	7711
Herseaux 	7712
Bailleul 	7730
Estaimbourg 	7730
Estaimpuis 	7730
Evregnies 	7730
Leers-Nord 	7730
Nechin 	7730
Saint-Leger 	7730
Pecq 	7740
Warcoing 	7740
Herinnes-lez-Pecq 	7742
Esquelmes 	7743
Obigies 	7743
Amougies 	7750
Anseroeul 	7750
Mont-de-l'Enclus 	7750
Orroir 	7750
Russeignies 	7750
Celles 	7760
Escanaffles 	7760
Molenbaix 	7760
Popuelles 	7760
Pottes 	7760
Velaines 	7760
Comines 	7780
Comines-Warneton 	7780
Komen 	7780
Komen-Waasten 	7780
Houthem 	7781
Ploegsteert 	7782
Bizet 	7783
Bas-Warneton 	7784
Neerwaasten 	7784
Waasten 	7784
Warneton 	7784
Ath 	7800
Lanquesaint 	7800
Irchonwelz 	7801
Ormeignies 	7802
Bouvignies 	7803
Ostiches 	7804
Rebaix 	7804
Maffle 	7810
Arbre 	7811
Houtaing 	7812
Ligne 	7812
Mainvault 	7812
Moulbaix 	7812
Villers-Notre-Dame 	7812
Villers-Saint-Amand 	7812
Ghislenghien 	7822
Isieres 	7822
Meslin-l'Eveque 	7822
Gibecq 	7823
Bassilly 	7830
Fouleng 	7830
Gondregnies 	7830
Graty 	7830
Hellebecq 	7830
Hoves 	7830
Silly 	7830
Thoricourt 	7830
Edingen 	7850
Enghien 	7850
Lettelingen 	7850
Marcq 	7850
Mark 	7850
Petit-Enghien 	7850
Lessines 	7860
Papignies 	7861
Wannebecq 	7861
Ogy 	7862
Ghoy 	7863
Deux-Acren 	7864
Bois-de-Lessines 	7866
Ollignies 	7866
Bauffe 	7870
Cambron-Saint-Vincent 	7870
Lens 	7870
Lombise 	7870
Montignies-lez-Lens 	7870
Flobecq 	7880
Vloesberg 	7880
Ellezelles 	7890
Lahamaide 	7890
Wodecq 	7890
Grandmetz 	7900
Leuze-en-Hainaut 	7900
Thieulain 	7901
Blicquy 	7903
Chapelle-a-Oie 	7903
Chapelle-a-Wattines 	7903
Pipaix 	7904
Tourpes 	7904
Willaupuis 	7904
Gallaix 	7906
Anvaing 	7910
Arc-Ainieres 	7910
Arc-Wattripont 	7910
Cordes 	7910
Ellignies-lez-Frasnes 	7910
Forest 	7910
Wattripont 	7910
Buissenal 	7911
Frasnes-lez-Buissenal 	7911
Hacquegnies 	7911
Herquegies 	7911
Montroeul-au-Bois 	7911
Moustier 	7911
Oeudeghien 	7911
Dergneau 	7912
Saint-Sauveur 	7912
Brugelette 	7940
Cambron-Casteau 	7940
Attre 	7941
Mevergnies-lez-Lens 	7942
Gages 	7943
Chievres 	7950
Grosage 	7950
Huissignies 	7950
Ladeuze 	7950
Tongre-Saint-Martin 	7950
Tongre-Notre-Dame 	7951
Beloeil 	7970
Basecles 	7971
Ramegnies 	7971
Thumaide 	7971
Wadelincourt 	7971
Aubechies 	7972
Ellignies-Sainte-Anne 	7972
Quevaucamps 	7972
Grandglise 	7973
Stambruges 	7973
Brugge 	8000
Koolkerke 	8000
Hertsberge 	8020
Oostkamp 	8020
Ruddervoorde 	8020
Waardamme 	8020
Sint-Andries 	8200
Sint-Michiels 	8200
Loppem 	8210
Veldegem 	8210
Zedelgem 	8210
Aartrijke 	8211
Knokke 	8300
Knokke-Heist 	8300
Westkapelle 	8300
Heist-aan-Zee 	8301
Ramskapelle 	8301
Assebroek 	8310
Sint-Kruis 	8310
Damme 	8340
Hoeke 	8340
Lapscheure 	8340
Moerkerke 	8340
Oostkerke 	8340
Sijsele 	8340
Blankenberge 	8370
Uitkerke 	8370
Houtave 	8377
Meetkerke 	8377
Nieuwmunster 	8377
Zuienkerke 	8377
Dudzele 	8380
Lissewege 	8380
Zeebrugge 	8380
Oostende 	8400
Stene 	8400
Zandvoorde 	8400
De Haan 	8420
Klemskerke 	8420
Wenduine 	8420
Vlissegem 	8421
Middelkerke 	8430
Wilskerke 	8431
Leffinge 	8432
Mannekensvere 	8433
Schore 	8433
Sint-Pieters-Kapelle 	8433
Slijpe 	8433
Lombardsijde 	8434
Westende 	8434
Bredene 	8450
Ettelgem 	8460
Oudenburg 	8460
Roksem 	8460
Westkerke 	8460
Gistel 	8470
Moere 	8470
Snaaskerke 	8470
Zevekote 	8470
Bekegem 	8480
Eernegem 	8480
Ichtegem 	8480
Jabbeke 	8490
Snellegem 	8490
Stalhille 	8490
Varsenare 	8490
Zerkegem 	8490
Kortrijk 	8500
Bissegem 	8501
Heule 	8501
Bellegem 	8510
Kooigem 	8510
Marke 	8510
Rollegem 	8510
Aalbeke 	8511
Kuurne 	8520
Harelbeke 	8530
Bavikhove 	8531
Hulste 	8531
Deerlijk 	8540
Zwevegem 	8550
Heestert 	8551
Moen 	8552
Otegem 	8553
Sint-Denijs 	8554
Gullegem 	8560
Moorsele 	8560
Wevelgem 	8560
Anzegem 	8570
Gijzelbrechtegem 	8570
Ingooigem 	8570
Vichte 	8570
Kaster 	8572
Tiegem 	8573
Avelgem 	8580
Kerkhove 	8581
Waarmaarde 	8581
Outrijve 	8582
Bossuit 	8583
Espierres 	8587
Espierres-Helchin 	8587
Helchin 	8587
Helkijn 	8587
Spiere 	8587
Spiere-Helkijn 	8587
Beerst 	8600
Diksmuide 	8600
Driekapellen 	8600
Esen 	8600
Kaaskerke 	8600
Keiem 	8600
Lampernisse 	8600
Leke 	8600
Nieuwkapelle 	8600
Oostkerke 	8600
Oudekapelle 	8600
Pervijze 	8600
Sint-Jacobs-Kapelle 	8600
Stuivekenskerke 	8600
Vladslo 	8600
Woumen 	8600
Handzame 	8610
Kortemark 	8610
Werken 	8610
Zarren 	8610
Nieuwpoort 	8620
Ramskapelle 	8620
Sint-Joris 	8620
Avekapelle 	8630
Booitshoeke 	8630
Bulskamp 	8630
De Moeren 	8630
Eggewaartskapelle 	8630
Houtem 	8630
Steenkerke 	8630
Veurne 	8630
Vinkem 	8630
Wulveringem 	8630
Zoutenaaie 	8630
Oostvleteren 	8640
Vleteren 	8640
Westvleteren 	8640
Woesten 	8640
Lo 	8647
Lo-Reninge 	8647
Noordschote 	8647
Pollinkhove 	8647
Reninge 	8647
Houthulst 	8650
Klerken 	8650
Merkem 	8650
Adinkerke 	8660
De Panne 	8660
Koksijde 	8670
Oostduinkerke 	8670
Wulpen 	8670
Bovekerke 	8680
Koekelare 	8680
Zande 	8680
Alveringem 	8690
Hoogstade 	8690
Oeren 	8690
Sint-Rijkers 	8690
Beveren-aan-den-Ijzer 	8691
Gijverinkhove 	8691
Izenberge 	8691
Leisele 	8691
Stavele 	8691
Aarsele 	8700
Kanegem 	8700
Schuiferskapelle 	8700
Tielt 	8700
Ooigem 	8710
Sint-Baafs-Vijve 	8710
Wielsbeke 	8710
Dentergem 	8720
Markegem 	8720
Oeselgem 	8720
Wakken 	8720
Beernem 	8730
Oedelem 	8730
Sint-Joris 	8730
Egem 	8740
Pittem 	8740
Wingene 	8750
Zwevezele 	8750
Ruiselede 	8755
Meulebeke 	8760
Ingelmunster 	8770
Oostrozebeke 	8780
Waregem 	8790
Beveren 	8791
Desselgem 	8792
Sint-Eloois-Vijve 	8793
Beveren 	8800
Oekene 	8800
Roeselare 	8800
Rumbeke 	8800
Lichtervelde 	8810
Torhout 	8820
Gits 	8830
Hooglede 	8830
Oostnieuwkerke 	8840
Staden 	8840
Westrozebeke 	8840
Ardooie 	8850
Koolskamp 	8851
Lendelede 	8860
Emelgem 	8870
Izegem 	8870
Kachtem 	8870
Ledegem 	8880
Rollegem-Kapelle 	8880
Sint-Eloois-Winkel 	8880
Dadizele 	8890
Moorslede 	8890
Brielen 	8900
Dikkebus 	8900
Ieper 	8900
Sint-Jan 	8900
Hollebeke 	8902
Voormezele 	8902
Zillebeke 	8902
Boezinge 	8904
Zuidschote 	8904
Elverdinge 	8906
Vlamertinge 	8908
Bikschote 	8920
Langemark 	8920
Langemark-Poelkapelle 	8920
Poelkapelle 	8920
Lauwe 	8930
Menen 	8930
Rekkem 	8930
Geluwe 	8940
Wervik 	8940
Nieuwkerke 	8950
Dranouter 	8951
Wulvergem 	8952
Wijtschate 	8953
Westouter 	8954
Kemmel 	8956
Mesen 	8957
Messines 	8957
Loker 	8958
Poperinge 	8970
Reningelst 	8970
Krombeke 	8972
Proven 	8972
Roesbrugge-Haringe 	8972
Watou 	8978
Beselare 	8980
Geluveld 	8980
Passendale 	8980
Zandvoorde 	8980
Zonnebeke 	8980
Gent 	9000
Mariakerke 	9030
Drongen 	9031
Wondelgem 	9032
Sint-Amandsberg 	9040
Oostakker 	9041
Desteldonk 	9042
Mendonk 	9042
Sint-Kruis-Winkel 	9042
Gentbrugge 	9050
Ledeberg 	9050
Afsnee 	9051
Sint-Denijs-Westrem 	9051
Zwijnaarde 	9052
Zelzate 	9060
Destelbergen 	9070
Heusden 	9070
Beervelde 	9080
Lochristi 	9080
Zaffelare 	9080
Zeveneken 	9080
Gontrode 	9090
Melle 	9090
Nieuwkerken-Waas 	9100
Sint-Niklaas 	9100
Belsele 	9111
Sinaai-Waas 	9112
Beveren-Waas 	9120
Haasdonk 	9120
Kallo 	9120
Melsele 	9120
